SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,AGE_BIN,LIMIT_BAL_LOG
male,graduate school,others,0,0,0,0,0,0,19441.762246612634,13737.20234315608,11758.412655240294,13299.790295576762,14141.013928097474,24528.87461197662,7.889084407035514,7.7501841622578365,7.779885115070522,7.748028524432376,7.810758116529357,7.280697195384741,0,45+,11.156264806643742
male,graduate school,single,-1,-1,-1,-1,2,0,558.3424372227129,5567.923573040299,321.7451633340703,317.39410470217774,123.0530806778242,160.42380928433212,10.08351481277671,6.785587645007929,5.707110264748875,0.0,0.0,6.75343791859778,0,35-45,12.793862088206213
male,university,single,1,-1,0,0,0,0,-1484.4714437158761,10365.284123455733,9047.75911164172,8619.529225300943,10143.784045235932,18741.57028550735,10.89416193284752,8.006700845440367,8.517393171418904,8.517393171418904,8.006700845440367,7.487173694213739,0,25-30,10.819798284210286
male,high school,single,1,3,2,0,0,3,4998.523514054782,3582.2909998507985,3062.519882309606,3620.0357579740366,4323.358752630949,7017.378103158348,0.0,0.0,7.170888478512505,7.650644551436897,0.0,0.0,1,21-25,9.90353755128617
male,graduate school,single,0,0,0,0,2,0,3726.6561224799925,3012.2124487786573,2853.7389831869327,3493.922905314618,3680.6867846067066,6347.205478552697,7.090076835776092,7.098375638590786,7.313886831633462,0.0,6.90875477931522,7.313886831633462,1,25-30,10.308985993422082
male,high school,single,-1,0,0,0,0,0,3428.102465933583,4174.016189569516,3944.9560098936654,4534.7267276059565,4727.194667423595,7722.296482968643,8.987321812850125,7.601402334583733,6.803505257608338,0.0,6.90875477931522,0.0,0,21-25,9.90353755128617
male,university,single,0,0,0,0,0,0,3444.1386444477616,2458.680117114915,2303.193593550435,2620.205498676978,2863.0200716022314,0.0,7.233455418621439,6.90875477931522,5.2832037287379885,5.303304908059076,0.0,0.0,0,30-35,9.210440366976517
female,university,married,3,3,2,2,0,0,17391.676061453032,11947.51514305118,10434.639695951157,11674.047636330566,7921.161085553855,14171.22154923261,0.0,7.8343923029104365,0.0,7.095893221097532,7.261225091971921,8.131824785007195,1,35-45,11.51293546492023
male,graduate school,married,-1,2,2,-2,-2,-2,329.9036063986761,127.16814972220287,-251.45300312588174,-1225.4518993817096,-2236.8154650686615,-1565.9208130664429,0.0,0.0,0.0,0.0,0.0,0.0,1,35-45,12.206077645517674
female,university,single,0,0,0,0,0,0,19102.540576673142,13480.8588226591,11888.840369233842,13996.827397642013,15518.878042971719,29030.166114369076,7.824445930877619,8.071218539969863,8.101980731853192,8.006700845440367,8.006700845440367,7.918264686095274,0,30-35,11.608244735642321
male,graduate school,married,-1,-1,-1,-1,0,-1,4929.051105538931,3831.6963473872725,2956.384493144297,8867.317404516478,6086.70032050395,11057.254427829212,9.63756697186586,9.477539085486564,10.644900950505562,0.0,10.163888352206046,9.967353972864542,0,45+,12.793862088206213
female,high school,married,0,0,0,0,0,0,2165.0572889041364,1897.8775341044286,1540.868441562869,1958.9435507248709,2103.558227233882,2374.9534794070382,7.010311867307229,6.90875477931522,6.90875477931522,7.313886831633462,7.67368812926773,0.0,0,45+,10.819798284210286
female,graduate school,married,-1,-1,0,0,-1,-1,1007.2006639094209,3819.543201069,3558.12793847011,8860.064486451805,240.92237348542983,1429.033925238279,9.633776365405584,7.601402334583733,10.308985993422082,6.289715570908998,7.907283609426348,6.481577129276431,0,35-45,11.407576060361786
female,graduate school,married,-2,-2,-2,-2,-2,-1,577.9130159139349,0.0,724.2920106913685,-4040.1871369011596,-3815.358507526365,25818.302674511815,0.0,7.769378609513984,6.974478911025045,0.0,11.120889777173725,7.824445930877619,0,35-45,11.407576060361786
male,university,married,0,0,0,0,0,0,13661.922550183803,8767.10623263738,5084.449782102791,5928.63564630096,6531.382635456932,11472.476206427868,7.237059026124737,7.45182223652793,7.267525427828172,6.854354502255021,6.889591308354466,6.893656354602635,0,45+,10.819798284210286
female,university,married,0,0,0,0,0,0,47875.78177898453,30743.278198319156,24921.495013077365,30227.477164058466,32170.998873278193,55522.21096314922,8.785845337961213,8.94793610670867,9.459697330106296,8.702177865629675,8.765770543987257,9.170247278409738,0,35-45,12.468440756144114
male,graduate school,married,-1,-1,-1,-2,-2,-2,1981.0468951403573,1662.659527161862,0.0,0.0,0.0,0.0,8.642768014324304,0.0,0.0,0.0,0.0,0.0,0,35-45,12.100717685412471
male,university,single,0,0,0,0,0,0,5704.677944995949,7875.938422207901,3391.0052856152747,4007.4793117010327,4213.486795257307,7084.952761389171,7.313886831633462,8.294299608857235,7.3783837129967145,6.2166061010848646,6.2166061010848646,5.993961427306569,0,45+,9.90353755128617
female,university,single,0,0,0,2,2,2,8385.37059946472,6256.933491741095,5860.349503267372,6540.872993323752,7478.71501115034,12797.043413188323,7.471932078245122,8.08271113423758,0.0,7.741099090035366,0.0,7.00397413672268,0,25-30,10.819798284210286
female,university,married,2,0,0,0,0,0,13083.379863073998,7301.496301201558,4680.530183562017,3368.8405960512355,4287.9940328173125,7414.19588582711,7.601402334583733,7.826842098158293,8.006700845440367,8.006700845440367,6.976348070447749,8.557182839632397,0,30-35,10.819798284210286
male,university,married,0,0,0,0,0,0,39055.214361662795,3659.801808063904,39311.58382193441,47392.91608967628,53589.02879482436,92083.93206361968,8.517393171418904,12.611541086966115,9.546884034617925,9.61587214452889,9.392745258631441,9.210440366976517,0,35-45,12.676079399771027
female,graduate school,married,0,0,0,0,0,0,27216.182661242517,18084.963758760718,15013.630550852979,16723.310053591707,19870.222758419943,21619.750993759997,8.294299608857235,8.147867129923947,8.517393171418904,9.210440366976517,7.824445930877619,7.710653323501202,0,45+,12.206077645517674
male,graduate school,married,-2,-2,-1,0,0,0,513.5241856726462,936.054544802976,7247.011600117998,9414.209484640713,10655.972808944098,18652.66035962852,8.175547596021026,10.567128679463297,9.90353755128617,9.61587214452889,9.61587214452889,9.210440366976517,0,35-45,12.468440756144114
female,university,single,0,0,0,0,0,0,7338.183193482639,6223.95920004811,5583.108888620994,3688.9603267247735,3562.836538448357,6046.622081681896,8.517393171418904,7.601402334583733,7.601402334583733,6.2166061010848646,6.2166061010848646,0.0,0,21-25,10.308985993422082
female,university,single,0,0,0,0,0,0,2771.7869489122436,2331.1221004519225,2204.2560769094343,2609.216836053325,2795.6784612771044,4429.185810405656,7.037905963447182,7.068172000388042,7.037905963447182,6.169610732491456,5.993961427306569,6.398594934535208,0,30-35,11.775297421715827
male,graduate school,single,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,2588.1309279342495,451.7395255204052,0.0,0.0,0.0,9.090204570736201,6.638567789166521,6.618738983517219,0,35-45,12.468440756144114
female,university,single,2,2,2,2,0,0,12104.908094689305,8807.242949958465,7747.11479812958,8719.021435620865,9674.896783689266,17473.594289657696,7.601402334583733,7.430114138561801,0.0,7.412160334945205,7.443078374348516,7.449498005382849,1,25-30,11.002116507732017
male,high school,single,0,0,0,0,0,0,6394.077495620386,4167.216057833115,3847.373441147482,4700.387148997628,4986.801094108917,8511.949671197612,7.149916836132109,7.1853870155804165,7.601402334583733,6.51471269087253,6.542471960506805,6.542471960506805,0,21-25,9.90353755128617
male,university,married,0,0,0,0,0,0,3774.7807412281427,2876.8694309850184,2557.5428704520414,2922.8970015705117,4086.497515034646,8504.806069629867,8.00903068506973,8.006700845440367,8.006700845440367,8.517393171418904,8.699681400989514,8.987321812850125,0,45+,11.407576060361786
male,high school,single,2,2,2,0,0,0,13177.941706359888,10524.68942381831,8701.771040321224,4469.750895616629,4985.704464801998,8448.429219172594,8.962007209588313,5.159055299214529,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0,21-25,10.819798284210286
male,university,single,0,0,0,0,-2,-2,10736.805112152178,6772.794841415773,2874.7431822722747,0.0,0.0,0.0,7.60489448081162,8.517393171418904,0.0,0.0,0.0,0.0,0,21-25,10.819798284210286
male,high school,single,0,0,0,0,0,0,15041.338299684738,6180.6409694594195,5553.532345164501,6470.801966915585,7109.67572965214,12565.106245414616,7.983098940710892,7.277938572945661,7.055312843339752,6.948897222313312,6.9874902470009905,6.902742737158593,1,45+,10.819798284210286
female,university,married,1,2,2,2,0,0,5260.560039966167,3764.5507018908834,3805.4397063362653,4194.879189380115,4874.276378901588,10064.043221846136,0.0,8.006700845440367,0.0,7.601402334583733,8.517393171418904,7.601402334583733,1,30-35,12.100717685412471
male,graduate school,single,0,0,0,0,-1,-1,32217.419458515444,22448.68757999688,4309.686005496842,2154.6777662071395,616.7085185449656,0.0,8.702842538302868,6.980075940561763,7.620214770574455,6.709304340258298,0.0,0.0,0,35-45,12.100717685412471
female,university,married,0,0,0,0,0,0,11397.511531302203,2608.683966388825,2272.2895012688095,3245.644830049073,3988.043173405126,4938.672869862788,8.006700845440367,6.90875477931522,8.699681400989514,8.294299608857235,8.006700845440367,10.043292972227004,0,30-35,13.122365377402328
male,graduate school,single,-2,-2,-1,0,0,0,508.1419863323325,1028.19509783631,2507.472580409803,2951.3993767622787,3778.0272822079446,2774.5848045298126,8.073091199693154,9.27771860730613,7.163946684342547,8.263074835802596,9.31271643859305,6.55250788703459,0,25-30,12.100717685412471
male,university,married,-1,-1,-1,-1,-1,-1,2079.0958211690972,0.0,1933.8809338272972,2329.135702898958,0.0,2115.376677074512,0.0,8.961879012677683,9.05122740031911,0.0,8.339739766019143,0.0,0,30-35,12.793862088206213
male,university,married,-1,-1,-1,0,-1,-1,408.44907368414346,176.06053069525353,290.18126334186707,175.60705340779293,183.33315059868437,0.0,5.968707559985366,6.660575149839686,0.0,5.968707559985366,0.0,6.660575149839686,1,30-35,9.90353755128617
female,university,single,0,0,0,0,0,0,6856.240939971465,5142.258617125887,4673.949652418483,5437.9825900682445,5986.712790074097,10440.499000942054,7.2196420401307355,7.22983877815125,6.90875477931522,6.90875477931522,6.77078942390898,6.90875477931522,0,35-45,11.289794413577894
female,high school,married,2,0,0,0,2,2,9547.81892198786,7054.397070991431,6307.901749779367,7677.570149475747,8465.858941850907,15155.337751351904,7.504391559161238,7.532088143541722,8.131824785007195,7.313886831633462,7.313886831633462,7.3031700512368,1,35-45,11.849404844423074
male,high school,married,-1,-1,-1,-1,0,-1,621.6050358097451,236.51239981666592,382.4171957470396,314.35241423491055,183.33315059868437,244.5022560000247,6.318968113746434,7.00033446027523,6.660575149839686,0.0,5.963579343618446,6.78897174299217,0,45+,12.793862088206213
female,university,married,0,0,-1,-1,-1,0,10015.498571695836,5004.173349896834,177.4708699591924,190.62951985320592,3511.478541852646,7494.258221743289,9.210440366976517,6.066108090103747,6.066108090103747,9.450616322030694,8.517393171418904,9.61587214452889,0,35-45,12.577639650232573
male,graduate school,single,1,-1,-1,0,0,-1,-183.16730874523918,4564.094851106918,713.43163808848,2449.183072127381,1761.9284193103929,4294.3946977156,9.852246888342531,8.006700845440367,9.105090961257085,0.0,9.169205828617628,9.238441802087058,0,25-30,11.982935344196433
female,university,single,-1,-1,-1,0,0,0,212.31416498895345,178.3365521260872,4467.067637379605,5742.713870520255,6276.955924179923,10725.699211345374,5.983936280687191,9.979105098994717,8.412054873292933,6.957497370876951,7.076653815443951,8.699681400989514,0,21-25,11.849404844423074
female,graduate school,married,-1,-1,2,-1,-1,-1,2571.9002155362814,4246.418517958606,642.8376203276293,2343.347244591273,2575.029795854482,7608.7670272243395,9.883335864325275,0.0,9.557540571952371,9.105090961257085,9.741027444837728,0.0,0,35-45,11.695255355062795
male,high school,single,2,0,0,0,0,0,12140.288977927645,8832.020830381425,7810.926009015005,9141.558359212027,9820.138027525547,17655.143044381188,7.433666540166168,7.4413203897176174,7.437206366871292,7.351799869057777,7.454719949364001,7.277247726631484,1,30-35,10.819798284210286
female,graduate school,single,0,0,0,0,0,0,25433.55854706983,17794.272316888753,14875.831512304041,16987.32522197476,13466.586306166671,4474.587058626607,8.699681400989514,8.517393171418904,8.294299608857235,8.294299608857235,6.90875477931522,6.90875477931522,0,25-30,11.51293546492023
female,university,married,0,0,0,0,0,0,5920.637847696451,4419.467406157231,2595.9150565936357,2904.890801589632,990.8795022967377,1647.3325151298768,7.602900462204755,7.601402334583733,6.93828448401696,7.762596048540069,7.601402334583733,7.048386408721883,0,35-45,12.971542813248437
male,graduate school,single,2,0,0,0,0,0,13320.506010278898,9394.604232949612,6680.966774322926,6477.007205896111,6876.610328708729,1571.4541448424222,7.901377353792616,7.443078374348516,7.496097345175956,0.0,0.0,7.788211557847076,1,30-35,12.577639650232573
female,university,married,-2,-2,-2,-2,-2,-2,370.12827818272876,0.0,1501.9677705939307,361.72339985347327,60.93567470564006,566.9144058248743,0.0,8.65486599654131,6.827629234502852,4.68213122712422,6.8885724595653635,6.47543271670409,0,25-30,12.54254845357358
female,high school,married,1,-2,-1,-1,-2,-2,0.0,0.0,356.1850492266053,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0,45+,11.608244735642321
male,graduate school,married,2,0,0,0,2,2,90.58313119577542,508.9915871494592,492.35679412414805,869.2269453806998,873.0842404466123,2445.473969979437,7.115582126184454,7.194436851100335,7.813591552952433,0.0,7.824445930877619,0.0,1,45+,11.982935344196433
male,university,single,0,0,0,0,0,0,31398.493114226716,20326.980308520615,16373.60699300077,18086.127239632744,18210.018682146943,30289.916439778757,8.412277021466677,8.43076346341785,8.110427237575024,8.160803920954665,7.96311205897929,8.006700845440367,0,30-35,12.345838935721968
female,graduate school,married,-1,0,0,0,0,0,4067.550381276249,3166.8312900885035,2421.0753744954272,2722.2676074013525,1903.9847066855432,5150.204946543977,8.855378246041125,8.006700845440367,0.0,4.820281565605037,8.517393171418904,0.0,1,30-35,12.54254845357358
female,university,single,0,0,-2,-2,-1,0,38991.46569481322,0.0,0.0,0.0,1187.53036853284,2054.3469178760706,0.0,0.0,0.0,8.170185652879642,6.90875477931522,7.313886831633462,0,25-30,12.206077645517674
female,graduate school,married,0,0,0,0,0,0,84495.18318873188,53198.87889676614,41861.73158861312,39177.90351973032,24851.166237080255,47252.26117872337,9.491677356868124,9.163667963777751,8.717190933223135,8.01102337918644,8.131236549696116,8.710784340468424,0,30-35,12.847929163278053
female,university,married,0,0,-1,0,0,0,60171.473964717465,40682.164364963675,15758.638482206503,18490.90240237967,20418.696682395475,43579.16411020129,9.342858751676328,11.511284118698104,8.161089512845797,8.200288260287554,9.788301142727011,8.338305731356565,0,45+,12.899222326086994
female,high school,single,0,0,0,0,0,0,21533.877324090787,15076.905766498616,8872.041856141383,10070.740560564438,10861.379523964719,18862.608069225396,7.791935956938058,7.601402334583733,7.4127640174265625,7.434847875211999,7.477604243197589,7.366445148327599,0,45+,11.289794413577894
female,university,single,-1,-1,-1,-1,-1,-1,120.71163341970775,103.68522162783802,97.29871623121528,103.45169441222217,107.420461640521,138.75395234705624,5.342334251964811,5.342334251964811,5.342334251964811,5.342334251964811,5.342334251964811,5.342334251964811,1,25-30,12.468440756144114
female,university,single,3,2,0,0,0,0,6620.021505432344,4526.602451969291,3907.2841087827583,4588.065138774383,4086.724915307124,6140.6910283706275,0.0,7.760893195851024,7.244941546337007,5.720311776607412,5.605802066295998,0.0,1,30-35,9.90353755128617
female,university,single,-1,-1,-1,-1,-1,-1,264.08122102362324,255.38835561417554,237.21602826289273,249.72953717358095,283.96855840549455,356.06573595627486,6.55250788703459,6.416732282512326,6.386879319362645,6.483107351457199,6.376726947898627,6.821107472256465,0,30-35,11.695255355062795
female,graduate school,married,0,0,0,0,0,-1,5214.701636611735,4101.1632281178445,4012.396788408465,5162.335613642315,1150.4219800930032,1964.987591218751,7.374001859350161,8.006700845440367,8.294299608857235,0.0,8.258681496264236,5.521460917862246,0,45+,11.775297421715827
female,university,married,-1,-1,-1,-1,0,-1,123.25500361998395,105.78328656290401,95.35568226111053,854.7612425178022,98.1122839046671,2695.6086079161173,5.3706380281276624,5.3230099791384085,7.8567067930958405,0.6931471805599453,8.61195776786066,6.059123195581797,0,35-45,12.468440756144114
male,graduate school,single,2,2,2,2,2,2,32765.18025811513,22809.780718859143,19758.8450516172,23245.986319322696,24964.798010752707,49962.76722735021,8.748463629942055,8.716207971151853,8.497194544909547,0.0,9.23024103368252,8.537191877922927,0,30-35,11.918397239722838
female,university,single,-1,-1,-2,-2,-1,-1,710.0782688985636,-42.22318985328408,-43.90346750016821,-42.281475864853846,979.9853035477825,1140.519280787065,0.0,0.0,0.0,7.953318346560431,7.6586995582682995,0.0,0,35-45,11.51293546492023
male,graduate school,single,-2,-2,-2,-2,-2,-2,14726.614559919084,5338.431304369499,795.6709364356086,3128.2488930457075,7281.00630113532,4217.663173073439,10.033286990070973,7.88344635413774,9.400795428666859,10.312180777995717,9.100748695346088,10.560800280086857,0,45+,12.345838935721968
female,graduate school,single,1,-2,-1,-1,0,0,0.0,0.0,213.88674905805053,8152.8139331098455,9136.262331511165,16386.795202375586,0.0,6.29156913955832,10.544577989460558,7.601402334583733,7.313886831633462,7.301147805856032,0,25-30,11.002116507732017
male,university,married,-1,-1,-1,-1,-1,-1,2547.94952780004,791.8420709154166,2564.6510268509614,14345.468974467058,-41.32061612258958,2788.3927603474217,7.761319180947987,9.309914176872276,11.224376350079096,0.0,8.649273531773446,9.048291920021784,0,35-45,12.793862088206213
female,university,single,0,0,0,0,0,0,4813.3468150472045,3838.817137224585,3512.964656346919,4340.869117555545,4379.114789236919,7339.6859554626235,7.349873704738337,7.170888478512505,8.49596955496461,6.90875477931522,6.68586094706836,7.696667081526462,0,25-30,10.308985993422082
female,high school,single,-1,-1,-1,-1,-1,-1,179.03541462978816,151.4077494455083,141.15772108252668,151.03180905743395,157.43228440498885,208.7389710918711,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,0,25-30,12.206077645517674
male,high school,married,-1,0,-1,-1,-2,-2,1254.2405109158456,871.5099210252956,450.5950604417228,0.0,0.0,0.0,6.90875477931522,7.193685818395112,0.0,0.0,0.0,0.0,0,35-45,11.775297421715827
female,university,married,0,0,0,0,0,0,40339.84966493367,27822.277179865192,24024.287018307536,28603.233820193767,32071.41119762664,63027.362305466966,8.598035579260339,8.618485442898109,8.625688787569537,8.659386957119413,8.666474894131992,8.69901462316851,0,30-35,12.506180941677357
female,university,single,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-25,12.345838935721968
female,high school,single,0,0,0,0,0,0,8427.094214379784,6140.132047361282,5452.84692482476,6218.405618068664,6777.175844070149,11790.644915260009,7.475339236566737,7.455876687491824,7.013915474810528,7.037027614686276,7.080867896690782,6.905753276311464,1,45+,10.819798284210286
female,graduate school,single,-2,-2,-2,-2,-2,-2,7523.268223615135,5451.7481123986745,0.0,1021.451174125976,0.0,6176.389930755613,6.90875477931522,0.0,8.064950891749143,0.0,9.521494800613105,6.90875477931522,0,25-30,11.918397239722838
female,graduate school,single,1,2,0,0,0,0,6675.475352833712,4094.5466612621994,3203.4265056226236,4159.662712086387,4490.019425073972,8732.701620278727,1.0986122886681098,7.601402334583733,8.006700845440367,0.0,8.006700845440367,0.0,0,25-30,9.90353755128617
male,university,married,0,0,0,0,0,0,51200.36142580679,34781.12132640969,30144.212879721883,33421.81883452865,19726.31320783654,34129.32219460953,8.987321812850125,9.220191688026556,8.67060073804555,8.006700845440367,8.006700845440367,8.517393171418904,1,35-45,12.301387370778713
female,university,married,2,2,0,0,0,0,31720.089180557905,21500.841551969912,18616.645704770814,13753.283192524492,9431.289846953818,16203.09264159573,7.601402334583733,8.648396877031582,7.994632311431825,7.331714969726466,7.249925536717988,7.535830462798367,0,21-25,11.695255355062795
male,others,married,0,0,0,0,0,2,7141.1063656996985,5650.2305382444265,5367.816599055385,6603.493959710528,7675.478321773048,13138.258335377539,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,0.0,7.601402334583733,0,45+,9.680406499268875
female,university,single,1,-1,-1,-1,0,0,0.0,105.78328656290401,780.8144247738103,3365.210974924247,1230.653705924237,570.0624891666992,5.365976015021851,7.860570785538664,9.488350824731233,0.0,6.894670039433482,0.0,0,35-45,12.04355959836804
female,university,single,-2,-2,-1,-1,-1,-1,534.9728461717398,322.05425269503996,85.90669399781216,620.6429167093286,0.0,676.1023987956045,6.690842277418564,5.19295685089021,7.470793774195062,0.0,7.0825485693553,0.0,0,21-25,11.289794413577894
female,university,single,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25-30,11.608244735642321
female,university,married,0,0,0,0,0,0,14483.484122400116,10273.982332775933,8962.046717096864,4783.888163303356,5144.264661321179,8700.239622791973,7.650168700845001,7.6487397889562425,7.162397497355718,6.569481420414296,6.570882962339584,6.90875477931522,0,30-35,10.819798284210286
female,university,single,0,0,0,0,0,2,13489.434839658174,8865.155814222782,5820.9424992670865,7141.96856485826,8269.81847934014,8007.171081727216,8.197263371414335,7.601402334583733,8.160803920954665,7.906178840394815,0.0,5.267858159063328,0,21-25,10.819798284210286
female,graduate school,single,-1,-1,0,0,0,0,749.7964902954028,2080.7579273003935,1741.5462011254926,2090.6910569464762,2177.9801510160396,3127.001204663928,8.90910013492555,6.90875477931522,6.90875477931522,4.983606621708336,5.6240175061873385,6.660575149839686,0,30-35,12.206077645517674
female,graduate school,single,-2,-2,-1,-1,-1,0,837.6077458461737,0.0,95.74495838687535,-2073.7078037598553,792.0218390836662,476.9193894423775,0.0,5.3230099791384085,0.0,8.006700845440367,0.0,0.0,0,30-35,12.468440756144114
female,university,married,0,0,0,0,0,0,15672.257975577857,5006.560331243749,3933.5750374647405,3872.665443931712,1807.394446538274,27904.856069821642,7.313886831633462,7.038783541388542,6.398594934535208,6.68586094706836,11.159060854058,8.006700845440367,0,25-30,12.345838935721968
female,university,married,1,2,0,0,0,0,5742.357971590712,4100.129525806625,3732.7888157313714,4434.9681291719,4870.752420737028,8379.294704576314,0.0,7.166265974133638,7.174724309836376,6.507277712385012,6.543911845564792,6.548219102762372,0,35-45,9.90353755128617
female,graduate school,single,0,0,0,0,2,2,29080.031053838884,9902.301607606225,5245.320415630591,4303.648004785485,4694.840992102656,7734.722061299798,7.783640596221253,7.3901814282264295,7.844240718141811,6.68586094706836,0.0,6.55250788703459,0,25-30,11.918397239722838
male,university,single,1,2,2,3,2,2,22923.362343529672,16367.509808197388,14923.152820638385,16961.44317966321,18176.21453307036,35620.00298365443,8.556606193773073,9.105090961257085,0.0,0.0,8.862625169408922,8.138856750696325,0,25-30,11.608244735642321
male,high school,single,-1,0,0,0,-1,0,11107.95828034855,7741.794833085607,7708.5009750161535,5094.261063690344,13905.279165486027,18076.421073820187,7.438971592395862,9.211439767419483,8.517393171418904,11.077021767721497,8.517992871586802,8.012018239159062,0,35-45,12.345838935721968
male,university,married,-2,-1,0,0,0,0,179.03541462978816,2017.864593628375,3616.0143129943644,5889.206415220657,7278.754045383632,12766.219811387913,8.872487182278038,9.210440366976517,9.210440366976517,8.517393171418904,6.915723448631314,8.699681400989514,0,30-35,12.73670383776449
female,university,single,0,0,0,0,0,0,42683.10269704115,6644.987828848279,6144.179167938711,7474.397759154859,8601.12698838407,15954.84512188636,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,0,35-45,12.04355959836804
female,graduate school,single,0,0,0,0,0,0,87734.82321737525,57456.92272647816,48632.651795856385,58474.17852813926,65346.4266783571,134923.50387786946,9.555205857955418,9.55400099583723,9.557116483735667,9.746892220313054,9.770013301136158,8.188966863648876,0,35-45,13.321215875492413
female,graduate school,single,0,0,0,0,0,0,108617.66955597355,70788.31779279198,58346.70136613347,62817.32096107224,55171.15771945029,113449.22266510998,9.672122799562842,9.423191133804961,10.183200455338232,9.049114723476961,9.309280319831087,8.592486175451668,1,25-30,13.353476685668044
male,graduate school,single,-1,-1,-1,-1,-1,-1,411.0133917974355,939.3550247851979,-33.21490079326079,2112.2175237229685,336.26635113949254,686.9166908864502,7.96346006663897,0.0,8.934850340289763,6.684611727667927,7.102499355774649,9.815202637668557,0,35-45,12.73670383776449
female,high school,married,2,2,2,0,0,0,18038.238797666785,7337.349248488423,4615.1421770694715,3861.0262920546866,1752.1202100948897,758.0699659703672,8.708969906980947,6.481577129276431,6.249975242259483,0.0,3.332204510175204,8.556606193773073,0,45+,11.289794413577894
male,graduate school,single,0,0,0,0,0,0,9001.336926254735,6623.703375482289,5784.5405099882755,6399.0755086857125,5448.197345422233,0.0,7.60339933974067,7.682482446534506,7.13966033596492,6.709304340258298,0.0,0.0,0,21-25,10.308985993422082
female,graduate school,single,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,437.1368220346425,0.0,0.0,0.0,0.0,6.99117688712121,0.0,0.0,0,21-25,11.849404844423074
female,graduate school,single,-2,-2,-2,-2,-2,-2,148.80016902768833,126.76373247925332,689.0552488630096,500.243055738577,527.9848527532143,2258.7540242726845,5.579729825986222,7.708859601047175,7.213768308118642,7.213768308118642,8.412054873292933,7.213768308118642,0,30-35,9.90353755128617
male,university,single,0,0,0,0,0,0,14173.677906420506,10211.121204369803,8719.479410084381,8263.603453875088,4952.785144745716,8528.615669215444,7.526178913346146,7.498315870766981,7.446585099157725,6.525029657843462,6.553933404025811,6.666956792429207,0,25-30,10.819798284210286
female,graduate school,single,0,0,0,0,0,0,14211.080101638718,8488.01294238581,4811.895199223292,4379.651364024867,4860.177764414281,7646.094461821344,7.601402334583733,7.316548177182976,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0,21-25,10.819798284210286
male,high school,single,0,0,0,0,0,0,8794.698880175807,6533.143173944584,5758.093981005061,6609.48750275262,6782.568640359935,7280.42508050257,7.284134806195205,7.601402334583733,7.244941546337007,6.318968113746434,5.793013608384144,0.0,0,30-35,10.308985993422082
male,university,single,0,0,0,0,0,0,62110.26607540778,40802.39177792416,34278.01640796749,39023.586739967664,24652.985094100266,13984.34725528276,9.127067452782361,9.392745258631441,8.648396877031582,8.071218539969863,7.0909098220799835,6.90875477931522,1,45+,12.388398368982115
male,university,single,0,0,0,0,0,0,8736.747987574767,7446.916099113839,6718.288640359157,6053.478860259807,6305.55043124629,10055.461827535197,9.210440366976517,9.210440366976517,7.601402334583733,8.517393171418904,8.517393171418904,6.90875477931522,0,35-45,12.206077645517674
female,high school,married,1,2,0,0,0,0,13309.129691584434,9267.474648339195,8180.265567320833,9527.549156262407,10569.361465133969,19243.483859822773,0.0,7.6236419465115715,7.487733761436444,7.550135342488429,7.601402334583733,7.701200180857446,0,45+,10.819798284210286
female,graduate school,married,-1,0,-1,-1,-1,-1,5964.505272377991,4569.764174176314,1959.7640719081571,4356.511912162,6103.194852255807,4997.407514237354,8.715224041915372,8.983063289380366,9.801454826970977,10.108670778473344,9.844851577051172,9.75927070177572,0,35-45,12.54254845357358
female,graduate school,married,1,-1,-1,0,-1,-1,-1.0503034712109838,91.77836745841145,3206.721387786356,2356.397936267949,232.53370474804998,0.0,5.204006687076795,9.576302060306647,0.0,6.248042874508429,0.0,7.119635638017636,0,30-35,12.793862088206213
male,university,married,1,2,2,-1,-1,-1,2086.5320701259097,1782.963831712406,1540.0110596455693,3404.8821714543633,1724.7634608494504,0.0,6.90875477931522,4.605170185988092,9.503159228533116,8.610865667278873,0.0,0.0,0,45+,9.90353755128617
